trial_type,context,early,stim,cue,motion,color,context_freq,cue_dur,trial_dur,color_freq,context_entropy,congruent,target,block,run,run_trial,iti,cue_time,condition_trial,color_switch,context_switch,frame_switch,motion_switch
early,0,True,True,1,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,1,0,7.0,7.0,0,False,0.0,0.0,False
early,1,True,True,0,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,0.0,0,1,1,7.0,17.0,1,True,1.0,1.0,False
early,0,True,True,1,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,1,2,3.0,23.0,2,True,1.0,1.0,False
early,1,True,True,0,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,0.0,0,1,3,2.0,28.0,3,True,1.0,1.0,False
catch,1,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,4,3.0,34.0,4,False,0.0,1.0,False
later,1,False,True,1,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,1,5,2.0,37.0,5,False,0.0,0.0,False
catch,1,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,6,2.0,41.0,6,False,0.0,1.0,False
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,7,3.0,45.0,7,False,1.0,1.0,False
catch,1,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,8,3.0,49.0,8,False,1.0,1.0,False
later,0,False,True,0,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,1,9,4.0,54.0,9,True,1.0,1.0,False
catch,1,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,10,3.0,59.0,10,False,1.0,1.0,False
catch,1,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,11,7.0,67.0,11,False,0.0,1.0,False
catch,1,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,12,2.0,70.0,12,False,0.0,1.0,False
catch,1,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,13,7.0,78.0,13,False,0.0,1.0,False
later,1,False,True,1,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,1,14,4.0,83.0,14,False,0.0,1.0,True
early,0,True,True,0,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,1,15,5.0,90.0,15,False,1.0,1.0,True
later,0,False,True,1,0.0,0.0,0.5,,2.0,0.5,0.69314718055994529,True,0.0,0,1,16,4.0,97.0,16,True,0.0,1.0,True
later,0,False,True,0,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,1,17,2.0,101.0,17,True,0.0,1.0,True
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,18,5.0,108.0,18,False,0.0,1.0,False
early,1,True,True,1,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,1,19,8.0,117.0,19,False,1.0,1.0,False
later,1,False,True,0,0.0,0.0,0.5,,2.0,0.5,0.69314718055994529,True,0.0,0,1,20,7.0,127.0,20,True,0.0,1.0,True
later,0,False,True,0,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,1,21,2.0,131.0,21,True,1.0,1.0,False
early,1,True,True,0,0.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,0.0,0,1,22,5.0,138.0,22,True,1.0,1.0,False
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,23,3.0,144.0,23,False,1.0,1.0,False
early,1,True,True,1,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,1,24,4.0,149.0,24,True,1.0,1.0,True
later,0,False,True,1,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,1,25,2.0,154.0,25,True,1.0,1.0,False
early,0,True,True,1,0.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,0.0,0,1,26,4.0,160.0,26,False,0.0,0.0,True
later,1,False,True,1,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,1,27,4.0,167.0,27,False,1.0,1.0,True
early,1,True,True,1,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,0.0,0,1,28,2.0,171.0,28,False,0.0,0.0,False
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,29,2.0,176.0,29,False,1.0,1.0,False
catch,1,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,30,2.0,179.0,30,False,1.0,1.0,False
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,31,4.0,184.0,31,False,1.0,1.0,False
early,1,True,True,1,0.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,1,32,4.0,189.0,32,True,1.0,1.0,True
later,1,False,True,0,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,1,33,4.0,196.0,33,False,0.0,1.0,True
later,0,False,True,1,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,1,34,2.0,200.0,34,False,1.0,1.0,True
early,0,True,True,1,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,1,35,3.0,205.0,35,True,0.0,0.0,True
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,36,3.0,211.0,36,False,0.0,1.0,False
later,0,False,True,0,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,1,37,4.0,216.0,37,False,0.0,0.0,False
later,1,False,True,0,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,1,38,3.0,221.0,38,False,1.0,1.0,False
catch,1,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,39,2.0,225.0,39,False,0.0,1.0,False
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,40,6.0,232.0,40,False,1.0,1.0,False
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,41,5.0,238.0,41,False,0.0,1.0,False
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,42,4.0,243.0,42,False,0.0,0.0,False
early,1,True,True,1,0.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,0.0,0,1,43,5.0,249.0,43,False,1.0,1.0,True
catch,1,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,44,2.0,254.0,44,False,0.0,0.0,False
later,1,False,True,0,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,1,45,2.0,257.0,45,True,0.0,1.0,False
catch,1,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,46,6.0,265.0,46,False,0.0,1.0,False
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,47,5.0,271.0,47,False,1.0,1.0,False
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,48,5.0,277.0,48,False,0.0,1.0,False
early,1,True,True,0,0.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,1,49,9.0,287.0,49,False,1.0,1.0,False
early,0,True,True,0,0.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,0.0,0,1,50,6.0,296.0,50,False,1.0,1.0,False
later,1,False,True,0,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,1,51,3.0,302.0,51,False,1.0,1.0,True
later,1,False,True,1,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,1,52,10.0,314.0,52,False,0.0,1.0,False
early,1,True,True,1,0.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,0.0,0,1,53,2.0,318.0,53,True,0.0,0.0,True
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,54,2.0,323.0,54,False,1.0,1.0,False
later,0,False,True,0,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,1,55,7.0,331.0,55,True,0.0,0.0,False
later,0,False,True,1,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,1,56,9.0,342.0,56,False,0.0,1.0,True
later,0,False,True,0,0.0,0.0,0.5,,2.0,0.5,0.69314718055994529,True,0.0,0,1,57,6.0,350.0,57,True,0.0,1.0,True
early,0,True,True,1,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,1,58,3.0,355.0,58,True,0.0,1.0,True
early,1,True,True,1,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,1,59,9.0,367.0,59,False,1.0,1.0,False
catch,1,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,60,2.0,372.0,60,False,0.0,1.0,False
early,1,True,True,1,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,1,61,3.0,376.0,61,False,0.0,1.0,False
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,62,3.0,382.0,62,False,1.0,1.0,False
early,1,True,True,0,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,1,63,2.0,385.0,63,False,1.0,1.0,False
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,64,6.0,394.0,64,False,1.0,1.0,False
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,65,5.0,400.0,65,False,0.0,0.0,False
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,66,2.0,403.0,66,False,0.0,0.0,False
later,0,False,True,1,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,1,67,3.0,407.0,67,True,0.0,1.0,False
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,68,3.0,412.0,68,False,0.0,1.0,False
later,1,False,True,0,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,1,69,5.0,418.0,69,False,1.0,1.0,False
catch,1,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,70,3.0,423.0,70,False,0.0,0.0,False
later,1,False,True,0,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,1,71,2.0,426.0,71,True,0.0,0.0,True
later,0,False,True,1,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,1,72,8.0,436.0,72,False,1.0,1.0,False
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,1,73,3.0,441.0,73,False,0.0,1.0,False
later,1,False,True,1,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,1,74,6.0,448.0,74,True,1.0,1.0,True
early,0,True,True,1,0.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,0.0,0,2,0,3.0,3.0,75,False,0.0,0.0,False
catch,1,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,1,2.0,8.0,76,False,1.0,1.0,False
early,1,True,True,1,0.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,0.0,0,2,2,8.0,17.0,77,True,0.0,0.0,False
early,0,True,True,0,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,2,3,3.0,23.0,78,False,1.0,1.0,True
early,1,True,True,1,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,0.0,0,2,4,4.0,30.0,79,False,1.0,1.0,False
early,0,True,True,1,0.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,0.0,0,2,5,2.0,35.0,80,False,1.0,1.0,True
early,0,True,True,0,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,2,6,3.0,41.0,81,False,0.0,1.0,True
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,7,3.0,47.0,82,False,0.0,0.0,False
early,0,True,True,0,0.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,0.0,0,2,8,2.0,50.0,83,False,0.0,0.0,True
early,1,True,True,0,0.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,2,9,9.0,62.0,84,True,1.0,1.0,False
later,0,False,True,0,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,2,10,4.0,69.0,85,False,1.0,1.0,True
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,11,2.0,73.0,86,False,0.0,1.0,False
later,0,False,True,0,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,2,12,4.0,78.0,87,True,0.0,1.0,False
later,0,False,True,0,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,2,13,5.0,85.0,88,False,0.0,0.0,False
early,0,True,True,1,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,2,14,2.0,89.0,89,False,0.0,1.0,False
later,1,False,True,1,0.0,0.0,0.5,,2.0,0.5,0.69314718055994529,True,0.0,0,2,15,3.0,95.0,90,False,1.0,1.0,True
later,1,False,True,1,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,2,16,7.0,104.0,91,True,0.0,0.0,False
later,1,False,True,1,0.0,0.0,0.5,,2.0,0.5,0.69314718055994529,True,0.0,0,2,17,6.0,112.0,92,True,0.0,0.0,False
later,0,False,True,1,0.0,0.0,0.5,,2.0,0.5,0.69314718055994529,True,0.0,0,2,18,7.0,121.0,93,False,1.0,1.0,False
early,1,True,True,1,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,0.0,0,2,19,4.0,127.0,94,False,1.0,1.0,True
later,0,False,True,1,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,2,20,2.0,132.0,95,True,1.0,1.0,False
later,1,False,True,1,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,2,21,5.0,139.0,96,False,1.0,1.0,True
early,1,True,True,0,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,0.0,0,2,22,3.0,144.0,97,True,0.0,1.0,True
later,0,False,True,1,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,2,23,4.0,151.0,98,True,1.0,1.0,False
later,1,False,True,1,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,2,24,4.0,157.0,99,True,1.0,1.0,False
catch,1,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,25,6.0,165.0,100,False,0.0,1.0,False
later,1,False,True,0,0.0,0.0,0.5,,2.0,0.5,0.69314718055994529,True,0.0,0,2,26,6.0,172.0,101,False,0.0,0.0,True
later,0,False,True,0,0.0,0.0,0.5,,2.0,0.5,0.69314718055994529,True,0.0,0,2,27,10.0,184.0,102,False,1.0,1.0,False
catch,1,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,28,8.0,194.0,103,False,1.0,1.0,False
later,0,False,True,1,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,2,29,2.0,197.0,104,False,1.0,1.0,True
later,0,False,True,1,0.0,1.0,0.5,,2.0,0.5,0.69314718055994529,False,0.0,0,2,30,5.0,204.0,105,True,0.0,0.0,True
early,0,True,True,0,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,2,31,3.0,209.0,106,False,0.0,1.0,True
early,0,True,True,1,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,2,32,3.0,215.0,107,True,0.0,1.0,False
catch,1,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,33,2.0,220.0,108,False,1.0,1.0,False
later,0,False,True,0,0.0,0.0,0.5,,2.0,0.5,0.69314718055994529,True,0.0,0,2,34,2.0,223.0,109,False,1.0,1.0,True
later,0,False,True,0,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,2,35,2.0,227.0,110,True,0.0,0.0,True
early,0,True,True,1,1.0,0.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,2,36,4.0,233.0,111,True,0.0,1.0,False
later,0,False,True,1,1.0,1.0,0.5,,2.0,0.5,0.69314718055994529,True,1.0,0,2,37,2.0,238.0,112,True,0.0,0.0,False
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,38,3.0,243.0,113,False,0.0,1.0,False
early,1,True,True,0,1.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,True,1.0,0,2,39,5.0,249.0,114,False,1.0,1.0,False
catch,1,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,40,7.0,259.0,115,False,0.0,0.0,False
catch,0,True,False,1,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,41,6.0,266.0,116,False,1.0,1.0,False
early,1,True,True,1,0.0,1.0,0.5,1.0,3.0,0.5,0.69314718055994529,False,1.0,0,2,42,2.0,269.0,117,False,1.0,1.0,True
later,0,False,True,1,1.0,0.0,0.5,,2.0,0.5,0.69314718055994529,False,1.0,0,2,43,2.0,274.0,118,True,1.0,1.0,True
catch,0,True,False,0,,,0.5,1.0,1.0,0.5,0.69314718055994529,False,,0,2,44,2.0,278.0,119,False,0.0,1.0,False
later,0,False,True,0,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,1,2,45,2.0,281.0,0,False,0.0,0.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,46,3.0,286.0,1,False,0.0,1.0,False
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,47,8.0,295.0,2,False,1.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,48,5.0,301.0,3,False,1.0,1.0,False
later,0,False,True,1,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,1,2,49,3.0,305.0,4,True,0.0,0.0,False
early,0,True,True,0,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,1,2,50,3.0,310.0,5,True,0.0,1.0,True
early,0,True,True,1,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,1,2,51,4.0,317.0,6,False,0.0,1.0,True
early,1,True,True,1,1.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,1,2,52,2.0,322.0,7,False,1.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,53,2.0,327.0,8,False,1.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,54,7.0,335.0,9,False,0.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,55,6.0,342.0,10,False,0.0,0.0,False
early,1,True,True,1,0.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,1,2,56,2.0,345.0,11,True,1.0,1.0,True
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,57,3.0,351.0,12,False,1.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,58,3.0,355.0,13,False,0.0,1.0,False
early,1,True,True,1,0.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,1,2,59,2.0,358.0,14,True,1.0,1.0,False
early,0,True,True,1,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,1,2,60,5.0,366.0,15,False,1.0,1.0,False
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,61,8.0,377.0,16,False,1.0,1.0,False
later,1,False,True,1,1.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,1,2,62,6.0,384.0,17,False,0.0,1.0,True
later,0,False,True,0,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,1,2,63,3.0,389.0,18,False,1.0,1.0,True
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,64,3.0,394.0,19,False,0.0,1.0,False
later,0,False,True,1,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,1,2,65,5.0,400.0,20,False,0.0,0.0,False
later,1,False,True,1,0.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,1,2,66,2.0,404.0,21,False,1.0,1.0,False
later,0,False,True,1,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,1,2,67,2.0,408.0,22,True,1.0,1.0,True
early,0,True,True,0,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,1,2,68,2.0,412.0,23,False,0.0,1.0,True
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,69,3.0,418.0,24,False,0.0,0.0,False
later,0,False,True,1,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,1,2,70,3.0,422.0,25,False,0.0,1.0,True
later,0,False,True,1,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,1,2,71,2.0,426.0,26,False,0.0,0.0,True
early,1,True,True,0,1.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,1,2,72,4.0,432.0,27,False,1.0,1.0,True
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,2,73,2.0,437.0,28,False,0.0,0.0,False
early,0,True,True,0,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,1,2,74,9.0,447.0,29,True,1.0,1.0,True
later,0,False,True,1,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,1,3,0,3.0,3.0,30,False,0.0,0.0,False
early,0,True,True,1,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,1,4.0,9.0,31,True,0.0,0.0,True
later,1,False,True,0,0.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,1,3,2,5.0,17.0,32,False,1.0,1.0,False
later,0,False,True,0,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,3,5.0,24.0,33,False,1.0,1.0,False
early,0,True,True,0,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,1,3,4,3.0,29.0,34,True,0.0,0.0,False
later,1,False,True,1,0.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,1,3,5,2.0,34.0,35,True,1.0,1.0,False
early,0,True,True,0,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,1,3,6,2.0,38.0,36,True,1.0,1.0,False
early,0,True,True,0,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,1,3,7,10.0,51.0,37,True,0.0,0.0,True
later,0,False,True,0,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,1,3,8,7.0,61.0,38,False,0.0,0.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,3,9,2.0,65.0,39,False,0.0,1.0,False
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,3,10,7.0,73.0,40,False,1.0,1.0,False
early,0,True,True,1,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,11,2.0,76.0,41,False,1.0,1.0,True
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,3,12,5.0,84.0,42,False,0.0,1.0,False
early,0,True,True,1,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,1,3,13,5.0,90.0,43,True,0.0,1.0,False
early,0,True,True,0,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,1,3,14,6.0,99.0,44,False,0.0,1.0,True
later,0,False,True,1,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,1,3,15,2.0,104.0,45,False,0.0,1.0,True
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,3,16,2.0,108.0,46,False,0.0,0.0,False
early,0,True,True,1,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,1,3,17,4.0,113.0,47,False,0.0,0.0,True
later,1,False,True,1,1.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,18,3.0,119.0,48,False,1.0,1.0,False
early,1,True,True,0,1.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,19,5.0,126.0,49,False,0.0,1.0,False
early,1,True,True,1,1.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,1,3,20,6.0,135.0,50,True,0.0,1.0,False
early,0,True,True,0,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,21,3.0,141.0,51,False,1.0,1.0,True
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,3,22,3.0,147.0,52,False,0.0,0.0,False
later,1,False,True,0,1.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,23,8.0,156.0,53,True,1.0,1.0,True
later,1,False,True,0,0.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,1,3,24,3.0,161.0,54,True,0.0,0.0,True
early,1,True,True,0,1.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,25,2.0,165.0,55,True,0.0,0.0,True
early,0,True,True,1,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,26,2.0,170.0,56,True,1.0,1.0,True
early,1,True,True,1,1.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,1,3,27,7.0,180.0,57,True,1.0,1.0,True
later,1,False,True,0,0.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,1,3,28,2.0,185.0,58,False,0.0,1.0,True
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,1,3,29,9.0,196.0,59,False,0.0,1.0,False
early,1,True,True,0,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,30,6.0,203.0,0,False,0.0,1.0,True
